order_id,customer_id,order_date,status,region_code
O05808,C235,2025-02-07 20:04:03,PLACED,West
O05809,C555,2024-07-31 04:58:53,CANCELLED,East
O05810,C666,2025-03-24 21:24:52,DELIVERED,North
O05811,C173,2026-06-13 04:50:17,RETURNED,West
O05812,C089,2025-08-01 23:42:06,CANCELLED,South
O05813,C251,2026-02-02 00:28:53,SHIPPED,East
O05814,Unknown,2025-06-18 13:58:16,SHIPPED,West
O05815,C628,2025-10-12 04:04:30,DELIVERED,South
O05816,C345,2024-10-21 04:10:14,CANCELLED,South
O05817,Unknown,2025-11-11 10:40:47,DELIVERED,East
O05818,C348,2026-02-22 11:22:06,SHIPPED,South
O05819,C052,2025-04-18 02:56:18,CANCELLED,South
O05820,C045,2025-10-12 19:47:31,SHIPPED,North
O05821,C195,2025-12-28 05:41:09,CANCELLED,East
O05822,C290,2025-02-23 00:17:13,CANCELLED,South
O05823,C194,2025-11-09 21:51:26,CANCELLED,East
O05824,C884,2025-09-13 15:58:09,PLACED,East
O05825,C561,2025-08-05 17:38:08,PLACED,South
O05826,C481,2025-10-09 14:45:23,RETURNED,West
O05827,C405,2025-10-25 04:55:31,PLACED,North
O05828,C531,2025-04-19 10:22:14,SHIPPED,South
O05829,C379,2025-08-01 11:34:06,CANCELLED,North
O05830,C327,2025-03-01 10:26:19,DELIVERED,West
O05831,C173,2025-08-31 11:55:18,RETURNED,West
O05832,C222,2025-05-02 06:33:11,CANCELLED,East
O05833,C835,2025-07-04 01:15:13,SHIPPED,North
O05834,C929,2026-03-29 11:03:09,SHIPPED,South
O05835,C493,2024-10-20 07:18:29,RETURNED,South
O05836,C721,2026-01-11 07:56:35,CANCELLED,South
O05837,C1000,2025-07-14 08:45:23,CANCELLED,South
O05838,C970,2025-09-30 21:07:02,SHIPPED,North
O05839,C476,2025-11-06 07:38:04,PLACED,South
O05840,C200,2024-12-18 09:32:57,PLACED,North
O05841,C604,2024-10-27 19:48:48,SHIPPED,East
O05842,C041,2025-12-21 23:36:18,CANCELLED,South
O05843,C254,2025-03-06 20:48:07,PLACED,South
O05844,C960,2026-05-08 08:50:00,DELIVERED,East
O05845,C188,2026-04-30 03:43:17,PLACED,South
O05846,C586,2025-03-11 07:13:54,DELIVERED,North
O05847,C340,2024-09-24 06:41:46,DELIVERED,North
O05848,C385,2025-03-14 14:45:16,PLACED,North
O05849,Unknown,2026-01-30 21:26:14,DELIVERED,South
O05850,C949,2026-03-22 01:14:41,CANCELLED,North
O05851,C451,2024-08-09 20:36:07,CANCELLED,North
O05852,C815,2025-10-10 14:59:39,SHIPPED,West
O05853,C632,2024-08-15 21:52:48,PLACED,South
O05854,C355,2025-07-22 22:19:27,SHIPPED,South
O05855,C984,2026-03-13 21:08:05,CANCELLED,East
O05856,C123,2025-02-22 13:18:26,CANCELLED,West
O05857,C082,2026-01-14 19:38:55,CANCELLED,West
O05858,C084,2025-02-14 09:45:28,PLACED,East
O05859,C310,2025-08-31 08:56:31,CANCELLED,North
O05860,C308,2025-07-06 14:00:21,DELIVERED,West
O05861,C040,2025-08-27 20:44:51,SHIPPED,East
O05862,C393,2025-07-14 09:04:41,CANCELLED,South
O05863,C805,2024-10-20 23:58:42,CANCELLED,West
O05864,C902,2024-12-14 13:03:44,CANCELLED,North
O05865,Unknown,2025-07-24 01:41:45,DELIVERED,North
O05866,C775,2026-02-04 17:07:18,PLACED,South
O05867,C624,2025-08-12 08:38:07,CANCELLED,West
O05868,C319,2026-01-02 18:15:44,SHIPPED,East
O05869,C413,2025-09-12 19:34:17,DELIVERED,East
O05870,C721,2025-12-07 23:28:05,SHIPPED,South
O05871,C689,2024-08-20 08:43:52,SHIPPED,South
O05872,C436,2025-07-31 18:22:07,SHIPPED,West
O05873,C071,2026-01-07 21:59:44,CANCELLED,North
O05874,C021,2025-11-29 15:48:52,CANCELLED,West
O05875,C172,2025-07-16 16:07:18,SHIPPED,North
O05876,Unknown,2025-10-26 20:02:08,RETURNED,West
O05877,C048,2026-03-13 20:42:39,DELIVERED,East
O05878,C570,2026-03-15 19:59:52,SHIPPED,North
O05879,C748,2025-10-21 12:58:29,DELIVERED,East
O05880,Unknown,2025-01-16 17:26:47,CANCELLED,North
O05881,C029,2025-07-09 21:44:41,RETURNED,South
O05882,C381,2026-01-13 14:51:20,PLACED,East
O05883,C245,2024-12-22 07:03:32,PLACED,North
O05884,C426,2026-06-19 02:12:27,SHIPPED,East
O05885,C375,2025-05-13 06:12:53,PLACED,West
O05886,C430,2025-12-21 15:56:14,DELIVERED,West
O05887,C794,2026-04-14 17:07:35,PLACED,South
O05888,C800,2025-12-27 16:51:37,RETURNED,North
O05889,C126,2024-09-23 12:40:49,SHIPPED,North
O05890,C184,2024-10-02 21:51:20,SHIPPED,North
O05891,C813,2025-01-07 02:53:46,DELIVERED,East
O05892,C380,2025-07-08 09:48:56,PLACED,West
O05893,C028,2024-08-29 13:27:48,DELIVERED,West
O05894,C688,2026-03-31 13:44:23,SHIPPED,West
O05895,C043,2026-04-24 14:46:43,RETURNED,West
O05896,C909,2026-03-20 15:36:04,DELIVERED,West
O05897,C153,2025-05-28 06:21:53,SHIPPED,South
O05898,C292,2025-09-30 20:35:59,RETURNED,West
O05899,C295,2024-12-02 20:35:09,SHIPPED,West
O05900,C741,2025-04-13 01:07:17,PLACED,South
O05901,C762,2025-10-14 01:35:34,PLACED,West
O05902,Unknown,2025-12-03 16:55:53,DELIVERED,South
O05903,C566,2025-06-19 14:53:36,SHIPPED,South
O05904,C415,2024-09-28 01:41:18,DELIVERED,North
O05905,C017,2025-02-08 11:32:23,CANCELLED,East
O05906,C770,2024-08-16 16:50:42,PLACED,South
O05907,C128,2025-06-09 17:11:42,CANCELLED,South
O05908,C713,2025-12-20 14:08:30,PLACED,West
O05909,C813,2025-07-19 09:19:36,PLACED,South
O05910,Unknown,2025-11-13 08:32:23,RETURNED,East
O05911,C764,2025-01-23 14:31:54,CANCELLED,East
O05912,C437,2024-08-16 04:23:29,CANCELLED,North
O05913,C505,2026-04-26 01:58:45,SHIPPED,North
O05914,C356,2024-09-22 13:48:39,PLACED,West
O05915,C957,2025-09-14 02:54:35,DELIVERED,East
O05916,C227,2026-04-04 09:39:25,PLACED,South
O05917,C366,2025-07-20 18:01:38,SHIPPED,North
O05918,C600,2026-02-01 07:26:03,RETURNED,West
O05919,C629,2024-11-06 01:44:33,CANCELLED,East
O05920,C062,2026-05-10 00:03:33,CANCELLED,North
O05921,C305,2024-08-18 11:42:33,DELIVERED,West
O05922,C954,2024-10-21 17:42:57,PLACED,East
O05923,C024,2025-07-23 15:11:16,SHIPPED,West
O05924,C239,2025-09-16 18:06:58,DELIVERED,West
O05925,C936,2025-02-02 14:26:07,DELIVERED,East
O05926,C594,2024-12-06 18:37:31,PLACED,West
O05927,C491,2025-07-07 19:07:25,SHIPPED,East
O05928,C478,2025-03-02 19:13:38,SHIPPED,West
O05929,C748,2025-09-15 20:20:43,DELIVERED,East
O05930,Unknown,2026-03-19 09:42:33,DELIVERED,West
O05931,C676,2026-01-07 01:59:15,DELIVERED,North
O05932,C140,2025-04-26 18:48:03,SHIPPED,North
O05933,Unknown,2025-10-16 08:18:11,SHIPPED,East
O05934,C900,2025-03-30 02:08:35,PLACED,West
O05935,C610,2026-04-04 08:31:58,PLACED,West
O05936,C126,2026-04-05 12:13:06,DELIVERED,North
O05937,C307,2025-02-11 19:14:46,PLACED,North
O05938,C939,2024-08-27 00:58:33,DELIVERED,West
O05939,C667,2026-01-02 05:20:46,SHIPPED,South
O05940,C876,2025-12-22 19:58:33,CANCELLED,South
O05941,C811,2026-01-29 12:30:03,SHIPPED,West
O05942,C781,2026-03-11 18:56:03,CANCELLED,North
O05943,C027,2025-07-29 20:16:24,DELIVERED,North
O05944,C252,2026-02-15 15:22:20,DELIVERED,West
O05945,C314,2024-07-17 12:03:21,RETURNED,North
O05946,C148,2026-01-14 07:20:51,SHIPPED,North
O05947,C232,2025-03-11 12:18:44,PLACED,West
O05948,C799,2025-10-14 02:52:59,CANCELLED,North
O05949,C534,2025-08-13 00:16:06,SHIPPED,East
O05950,C703,2024-07-20 10:29:18,CANCELLED,South
O05951,C256,2026-07-02 03:50:04,CANCELLED,North
O05952,C404,2025-03-05 04:59:35,CANCELLED,West
O05953,C383,2025-02-20 18:48:41,PLACED,South
O05954,C927,2025-09-05 23:42:01,SHIPPED,North
O05955,C512,2024-08-13 05:02:26,CANCELLED,West
O05956,C819,2025-02-14 21:18:05,CANCELLED,North
O05957,C546,2026-04-30 02:18:56,CANCELLED,South
O05958,C373,2026-04-19 09:49:40,SHIPPED,West
O05959,C945,2025-03-12 10:57:28,RETURNED,South
O05960,C685,2024-07-08 16:02:27,RETURNED,East
O05961,C701,2025-08-09 14:54:24,CANCELLED,West
O05962,C705,2025-01-15 18:47:57,PLACED,East
O05963,C689,2025-10-28 15:03:10,DELIVERED,North
O05964,C989,2025-11-28 06:26:42,CANCELLED,South
O05965,C966,2024-11-05 20:19:31,PLACED,North
O05966,C388,2025-03-24 14:21:21,SHIPPED,West
O05967,C605,2024-10-22 23:42:01,CANCELLED,North
O05968,C921,2024-09-11 12:59:58,SHIPPED,South
O05969,C088,2025-04-30 13:59:07,RETURNED,East
O05970,C765,2024-12-26 07:24:12,PLACED,West
O05971,Unknown,2024-08-09 07:38:35,SHIPPED,South
O05972,C950,2026-02-20 04:07:56,SHIPPED,East
O05973,C557,2026-06-18 03:51:53,PLACED,North
O05974,C039,2025-09-03 18:35:27,CANCELLED,West
O05975,C732,2024-09-07 09:21:07,CANCELLED,East
O05976,C141,2024-08-03 09:10:24,SHIPPED,South
O05977,C590,2026-07-06 18:08:13,PLACED,South
O05978,C084,2026-06-19 03:36:14,DELIVERED,West
O05979,Unknown,2025-01-17 19:19:10,RETURNED,East
O05980,C439,2024-11-08 16:08:05,RETURNED,North
O05981,C991,2024-08-21 16:13:34,SHIPPED,West
O05982,C757,2025-10-18 15:40:43,RETURNED,North
O05983,C692,2024-08-10 04:29:22,CANCELLED,South
O05984,C990,2025-03-04 04:05:09,SHIPPED,South
O05985,Unknown,2025-03-21 15:03:50,DELIVERED,West
O05986,C670,2024-11-11 00:52:36,RETURNED,North
O05987,C843,2026-04-19 10:37:40,PLACED,East
O05988,C120,2025-09-18 11:07:48,DELIVERED,South
O05989,C540,2025-10-09 09:45:38,DELIVERED,East
O05990,C109,2025-11-26 15:00:43,CANCELLED,North
O05991,C996,2026-02-27 13:49:15,RETURNED,South
O05992,Unknown,2025-12-02 16:30:08,CANCELLED,North
O05993,C731,2026-01-14 08:37:04,PLACED,South
O05994,C539,2025-11-30 20:49:05,RETURNED,South
O05995,C273,2025-08-14 21:12:36,RETURNED,West
O05996,C912,2026-01-21 18:11:20,SHIPPED,North
O05997,C704,2025-09-08 11:55:33,SHIPPED,North
O05998,C702,2024-12-27 08:28:56,PLACED,North
O05999,C254,2025-11-03 06:52:51,PLACED,East
O06000,C102,2026-04-13 20:08:35,PLACED,South
O06001,C489,2025-12-01 15:06:45,PLACED,South
O06002,C619,2024-12-31 03:29:23,PLACED,West
O06003,C258,2025-09-17 23:58:16,DELIVERED,North
O06004,Unknown,2024-09-16 17:05:26,SHIPPED,East
O06005,C406,2026-03-26 10:08:34,PLACED,West
O06006,C241,2026-04-11 07:50:50,DELIVERED,South
O06007,C523,2025-09-24 09:56:48,CANCELLED,East
O06008,C903,2026-06-11 17:33:04,CANCELLED,North
O06009,C207,2025-02-28 07:02:01,RETURNED,West
O06010,C562,2024-10-02 02:00:22,RETURNED,West
O06011,C755,2024-12-12 21:53:57,RETURNED,East
O06012,C123,2024-08-11 12:28:49,DELIVERED,North
O06013,C533,2024-08-11 20:11:49,DELIVERED,West
O06014,C587,2025-10-15 11:21:45,RETURNED,South
O06015,C750,2025-02-21 02:49:27,SHIPPED,North
O06016,C752,2025-01-13 01:51:06,PLACED,East
O06017,C248,2025-03-20 21:45:23,PLACED,South
O06018,C374,2026-05-29 08:44:45,CANCELLED,South
O06019,Unknown,2025-09-17 09:13:25,DELIVERED,West
O06020,C038,2024-10-06 13:36:59,PLACED,North
O06021,C951,2025-01-17 19:19:09,DELIVERED,North
O06022,C315,2025-09-07 07:19:08,SHIPPED,West
O06023,C466,2025-12-26 23:04:53,PLACED,North
O06024,C717,2024-12-28 22:36:16,DELIVERED,West
O06025,C496,2025-11-20 09:43:01,CANCELLED,West
O06026,C005,2024-09-11 04:19:30,PLACED,South
O06027,C880,2026-01-07 01:54:40,DELIVERED,East
O06028,C813,2025-05-22 17:30:39,DELIVERED,North
O06029,C029,2024-07-26 20:40:00,CANCELLED,South
O06030,C991,2025-07-13 17:55:12,RETURNED,South
O06031,C094,2026-05-08 15:26:39,PLACED,East
O06032,C360,2025-03-31 08:53:36,DELIVERED,West
O06033,C174,2026-04-20 03:18:26,PLACED,South
O06034,C784,2026-02-15 05:59:17,RETURNED,North
O06035,C800,2024-09-12 02:52:18,SHIPPED,East
O06036,C210,2026-07-03 00:23:36,PLACED,South
O06037,C920,2024-08-25 16:04:53,RETURNED,North
O06038,C112,2024-11-15 14:46:54,DELIVERED,East
O06039,C070,2024-11-09 17:35:10,PLACED,West
O06040,C167,2025-07-11 12:47:39,PLACED,East
O06041,C382,2026-06-20 07:40:32,SHIPPED,North
O06042,C639,2025-01-25 00:21:48,RETURNED,North
O06043,C089,2026-02-05 16:58:35,RETURNED,South
O06044,C964,2025-12-27 02:41:07,PLACED,North
O06045,C049,2025-07-11 23:52:16,PLACED,East
O06046,C350,2025-05-01 21:03:05,DELIVERED,West
O06047,C495,2026-05-01 00:57:29,DELIVERED,South
O06048,C991,2024-11-26 08:02:36,CANCELLED,West
O06049,C730,2024-12-19 10:12:31,DELIVERED,North
O06050,C271,2026-04-02 13:14:18,DELIVERED,North
O06051,C716,2026-01-23 15:52:52,RETURNED,North
O06052,C674,2026-02-22 01:45:30,SHIPPED,South
O06053,C646,2024-09-20 07:54:04,DELIVERED,East
O06054,C409,2024-08-26 10:03:50,PLACED,South
O06055,C011,2025-04-21 01:33:06,CANCELLED,South
O06056,C685,2024-12-15 05:33:39,DELIVERED,West
O06057,C221,2024-09-28 02:44:23,PLACED,East
O06058,C337,2025-06-07 17:51:52,RETURNED,North
O06059,C873,2025-01-11 08:38:22,PLACED,South
O06060,C321,2024-11-07 04:25:36,DELIVERED,East
O06061,C666,2025-03-23 17:55:12,CANCELLED,South
O06062,C200,2025-04-10 16:41:40,CANCELLED,South
O06063,C707,2025-04-12 23:12:44,PLACED,North
O06064,C695,2024-12-01 05:49:17,PLACED,North
O06065,Unknown,2024-09-22 02:02:55,RETURNED,East
O06066,Unknown,2025-08-02 10:12:19,CANCELLED,North
O06067,C882,2025-12-01 05:00:30,DELIVERED,North
O06068,C879,2024-09-04 09:14:06,CANCELLED,North
O06069,C782,2026-02-11 10:05:31,CANCELLED,South
O06070,C843,2025-07-05 17:13:49,PLACED,South
O06071,C898,2026-05-05 21:04:14,PLACED,South
O06072,C334,2026-05-21 08:30:24,DELIVERED,North
O06073,C327,2024-07-19 02:50:17,SHIPPED,North
O06074,C884,2024-11-15 18:02:11,CANCELLED,East
O06075,C782,2025-06-30 23:39:28,SHIPPED,East
O06076,C520,2025-02-28 01:23:59,CANCELLED,East
O06077,C893,2026-04-21 09:40:30,CANCELLED,East
O06078,C316,2024-08-23 17:06:40,RETURNED,West
O06079,C207,2026-06-28 16:12:21,RETURNED,West
O06080,C801,2026-04-03 13:45:52,CANCELLED,East
O06081,C431,2026-02-13 09:18:54,PLACED,East
O06082,C216,2024-11-05 01:59:53,CANCELLED,North
O06083,Unknown,2025-07-16 20:34:55,RETURNED,North
O06084,C445,2026-06-11 03:18:20,DELIVERED,South
O06085,C158,2026-06-26 04:05:14,RETURNED,South
O06086,C315,2025-12-19 17:38:41,CANCELLED,West
O06087,C620,2026-02-10 18:36:27,PLACED,South
O06088,C396,2024-10-04 01:57:47,PLACED,South
O06089,C094,2025-10-03 20:59:07,PLACED,South
O06090,C140,2026-04-16 08:19:22,CANCELLED,West
O06091,C715,2025-12-07 11:01:17,PLACED,South
O06092,C648,2025-06-24 23:51:20,DELIVERED,West
O06093,C635,2024-12-30 01:39:35,CANCELLED,North
O06094,C280,2025-11-13 23:13:23,CANCELLED,South
O06095,C101,2026-04-04 02:50:00,CANCELLED,North
O06096,C105,2025-05-01 04:59:38,PLACED,East
O06097,C106,2025-01-04 05:31:14,DELIVERED,South
O06098,C495,2025-04-13 17:07:52,SHIPPED,East
O06099,C180,2025-01-13 09:38:37,CANCELLED,North
O06100,C617,2026-06-30 03:03:34,RETURNED,East
O06101,C427,2025-09-04 03:21:47,PLACED,West
O06102,C850,2025-10-28 22:52:48,SHIPPED,West
O06103,C418,2024-09-17 03:02:58,PLACED,South
O06104,C915,2026-04-11 19:47:16,DELIVERED,North
O06105,C876,2026-04-04 02:46:51,SHIPPED,East
O06106,C754,2025-07-02 23:08:41,RETURNED,East
O06107,C176,2025-11-08 11:32:44,RETURNED,North
O06108,C040,2025-03-30 16:25:09,RETURNED,South
O06109,C984,2025-01-13 17:13:35,RETURNED,West
O06110,C300,2025-06-26 19:58:46,PLACED,East
O06111,C867,2025-06-20 23:52:40,SHIPPED,South
O06112,C304,2025-11-17 08:32:26,PLACED,North
O06113,C942,2025-11-13 10:16:34,CANCELLED,South
O06114,C736,2025-12-03 20:46:38,DELIVERED,West
O06115,C732,2024-12-22 00:40:51,SHIPPED,North
O06116,C941,2026-03-11 18:40:35,PLACED,East
O06117,C489,2024-12-10 17:28:38,DELIVERED,West
O06118,C651,2025-04-24 13:38:37,DELIVERED,North
O06119,C688,2026-05-28 19:48:05,CANCELLED,East
O06120,C842,2024-10-05 15:54:16,DELIVERED,West
O06121,C372,2024-07-29 12:24:56,PLACED,East
O06122,C512,2024-09-09 12:50:30,CANCELLED,East
O06123,C929,2024-10-19 14:10:54,CANCELLED,North
O06124,C045,2025-04-16 18:13:12,RETURNED,West
O06125,C774,2025-03-11 13:06:26,SHIPPED,North
O06126,C371,2024-10-11 05:43:33,SHIPPED,South
O06127,C651,2024-08-26 14:14:07,RETURNED,North
O06128,C468,2025-11-16 14:55:18,RETURNED,West
O06129,C599,2025-07-06 01:05:06,RETURNED,South
O06130,C542,2024-07-29 21:41:59,RETURNED,West
O06131,Unknown,2024-09-29 02:06:44,SHIPPED,North
O06132,C646,2024-11-29 04:21:55,RETURNED,North
O06133,C766,2025-07-06 03:42:20,SHIPPED,North
O06134,C757,2025-03-01 18:54:41,PLACED,South
O06135,C781,2024-08-05 10:12:14,SHIPPED,South
O06136,C002,2026-06-28 04:09:09,SHIPPED,East
O06137,C363,2026-03-05 04:51:04,DELIVERED,West
O06138,C781,2025-03-04 02:15:22,CANCELLED,North
O06139,C092,2024-08-08 07:06:27,SHIPPED,North
O06140,C750,2026-01-30 08:01:19,DELIVERED,South
O06141,C314,2025-07-13 14:11:00,CANCELLED,South
O06142,Unknown,2025-02-25 09:05:34,CANCELLED,South
O06143,C932,2025-03-30 09:25:22,CANCELLED,North
O06144,C031,2026-01-03 02:49:48,DELIVERED,East
O06145,Unknown,2026-05-09 02:29:35,RETURNED,East
O06146,C424,2025-08-27 15:07:42,SHIPPED,South
O06147,C834,2026-05-11 23:24:54,DELIVERED,West
O06148,C409,2026-02-13 02:55:10,DELIVERED,East
O06149,C924,2026-05-10 14:28:08,DELIVERED,West
O06150,C931,2026-05-03 10:32:09,DELIVERED,South
O06151,C246,2025-06-19 11:30:17,PLACED,North
O06152,C889,2025-07-02 20:34:58,SHIPPED,South
O06153,C573,2025-01-28 15:05:11,CANCELLED,North
O06154,C491,2025-12-25 20:36:08,RETURNED,East
O06155,C550,2024-12-09 00:15:20,SHIPPED,South
O06156,C802,2024-08-07 15:24:34,DELIVERED,North
O06157,C232,2025-06-22 01:56:37,DELIVERED,East
O06158,C888,2024-08-24 19:26:53,DELIVERED,East
O06159,C846,2025-02-06 20:03:15,CANCELLED,South
O06160,C870,2025-12-01 03:44:32,PLACED,South
O06161,C766,2026-07-04 05:46:28,DELIVERED,East
O06162,C765,2025-05-09 08:14:51,RETURNED,North
O06163,C220,2025-09-22 22:14:43,RETURNED,West
O06164,C652,2025-02-12 05:52:57,DELIVERED,North
O06165,C756,2025-03-27 07:58:05,SHIPPED,West
O06166,C346,2026-05-01 09:35:31,RETURNED,South
O06167,C853,2024-10-15 13:51:45,CANCELLED,East
O06168,C118,2026-05-13 11:26:55,PLACED,West
O06169,C545,2025-11-26 12:18:45,RETURNED,East
O06170,C868,2026-04-06 15:50:16,DELIVERED,South
O06171,C333,2026-04-13 07:22:41,SHIPPED,East
O06172,C061,2024-09-18 16:01:00,RETURNED,West
O06173,C920,2026-01-17 11:15:22,RETURNED,North
O06174,C234,2025-03-13 06:44:29,DELIVERED,West
O06175,C144,2026-04-24 13:55:54,DELIVERED,West
O06176,C465,2025-08-14 21:54:10,DELIVERED,West
O06177,C080,2025-03-18 01:47:21,SHIPPED,West
O06178,C996,2025-11-02 07:22:35,DELIVERED,South
O06179,C035,2026-06-28 23:46:21,SHIPPED,East
O06180,C072,2025-06-09 08:38:54,DELIVERED,East
O06181,C738,2025-11-08 14:14:06,DELIVERED,West
O06182,C627,2025-01-13 14:56:23,DELIVERED,South
O06183,C364,2026-06-25 19:17:49,SHIPPED,North
O06184,C058,2026-04-08 03:04:01,PLACED,South
O06185,C787,2025-12-24 22:39:29,DELIVERED,North
O06186,Unknown,2025-09-18 11:05:33,CANCELLED,West
O06187,C923,2024-10-27 17:08:36,PLACED,North
O06188,C910,2025-12-19 19:47:23,SHIPPED,North
O06189,C238,2025-09-28 17:14:40,CANCELLED,South
O06190,C922,2024-11-06 00:06:26,PLACED,South
O06191,C002,2024-11-03 17:57:15,CANCELLED,West
O06192,C741,2025-06-27 23:03:23,RETURNED,South
O06193,Unknown,2024-11-20 19:26:17,CANCELLED,East
O06194,C539,2025-02-21 12:12:40,SHIPPED,South
O06195,C536,2026-01-19 07:32:17,CANCELLED,East
O06196,C429,2025-12-30 18:48:39,PLACED,South
O06197,C870,2026-02-26 16:15:40,CANCELLED,East
O06198,C965,2026-01-15 18:50:39,DELIVERED,West
O06199,C005,2025-11-01 11:55:43,PLACED,North
O06200,C674,2026-06-28 00:25:01,SHIPPED,North
O06201,C822,2025-02-18 03:56:32,SHIPPED,West
O06202,C485,2024-11-24 14:28:44,SHIPPED,West
O06203,C012,2025-04-16 11:56:14,RETURNED,South
O06204,C306,2026-05-11 22:23:10,RETURNED,North
O06205,C871,2025-12-18 14:05:59,PLACED,West
O06206,C041,2025-02-23 12:32:11,RETURNED,North
O06207,C581,2025-11-22 10:20:07,PLACED,West
O06208,C731,2024-11-14 02:21:18,RETURNED,East
O06209,C841,2025-03-05 17:46:32,SHIPPED,East
O06210,C112,2024-08-14 10:37:53,RETURNED,East
O06211,C659,2024-12-27 02:40:49,SHIPPED,South
O06212,C393,2024-09-21 00:40:13,PLACED,South
O06213,C611,2024-09-22 17:53:31,SHIPPED,West
O06214,C265,2026-06-13 19:41:57,DELIVERED,West
O06215,Unknown,2025-04-26 06:07:42,CANCELLED,North
O06216,C921,2025-03-06 16:38:41,SHIPPED,East
O06217,C529,2025-08-20 11:43:10,PLACED,West
O06218,C257,2026-02-04 06:54:43,CANCELLED,West
O06219,C363,2025-03-16 05:03:45,DELIVERED,North
O06220,C845,2024-09-11 16:37:45,SHIPPED,North
O06221,Unknown,2024-07-10 00:36:07,CANCELLED,East
O06222,C736,2025-07-15 07:12:55,RETURNED,North
O06223,C680,2025-07-12 23:47:09,SHIPPED,North
O06224,C434,2024-12-17 06:49:00,PLACED,East
O06225,C538,2025-03-26 05:40:01,SHIPPED,West
O06226,C096,2025-11-02 09:31:37,RETURNED,West
O06227,Unknown,2024-10-16 03:42:02,RETURNED,East
O06228,C851,2025-01-28 04:07:18,CANCELLED,North
O06229,C307,2025-07-13 03:31:11,SHIPPED,East
O06230,C005,2025-11-24 01:46:22,CANCELLED,West
O06231,C905,2025-08-22 01:11:42,SHIPPED,South
O06232,C998,2025-11-27 03:57:36,RETURNED,East
O06233,C271,2025-01-01 07:44:43,RETURNED,East
O06234,C476,2025-09-13 10:30:45,SHIPPED,North
O06235,C061,2025-02-13 01:26:05,PLACED,West
O06236,C899,2025-07-15 17:57:46,CANCELLED,South
O06237,C852,2025-11-06 19:17:10,SHIPPED,North
O06238,C785,2025-07-15 19:16:31,DELIVERED,South
O06239,C397,2026-05-30 14:32:49,DELIVERED,East
O06240,C862,2026-05-26 03:57:55,RETURNED,South
O06241,Unknown,2024-11-30 00:42:11,PLACED,East
O06242,C892,2025-01-09 23:11:51,DELIVERED,East
O06243,C670,2025-10-11 03:47:03,CANCELLED,North
O06244,C979,2026-01-25 20:44:47,RETURNED,East
O06245,C136,2025-10-15 16:15:45,RETURNED,North
O06246,C304,2026-05-12 23:26:46,PLACED,North
O06247,C168,2025-11-08 14:10:56,PLACED,West
O06248,C449,2024-12-09 21:13:37,RETURNED,East
O06249,C357,2026-06-12 10:18:55,SHIPPED,North
O06250,C931,2024-11-05 11:57:58,DELIVERED,West
O06251,C131,2025-06-28 04:55:28,RETURNED,West
O06252,C517,2026-03-18 20:13:14,PLACED,West
O06253,C016,2025-05-09 07:46:01,CANCELLED,South
O06254,C867,2025-10-18 09:39:16,CANCELLED,East
O06255,C904,2026-03-26 09:10:01,SHIPPED,North
O06256,C798,2026-01-07 17:15:54,DELIVERED,North
O06257,C653,2025-12-15 05:51:13,SHIPPED,North
O06258,C743,2024-09-26 05:09:23,RETURNED,North
O06259,C535,2025-09-16 16:34:37,CANCELLED,North
O06260,C480,2025-05-27 16:22:44,CANCELLED,North
O06261,C185,2026-04-08 00:33:01,DELIVERED,West
O06262,C673,2025-04-04 04:50:48,DELIVERED,South
O06263,C667,2025-01-04 01:31:45,DELIVERED,North
O06264,C936,2024-07-30 05:41:30,DELIVERED,South
O06265,C226,2025-08-05 20:03:29,PLACED,West
O06266,C757,2025-09-14 17:21:20,CANCELLED,South
O06267,C967,2024-10-14 16:33:36,PLACED,East
O06268,C053,2026-04-24 08:52:08,CANCELLED,North
O06269,C776,2025-09-10 02:05:04,CANCELLED,West
O06270,C807,2024-09-01 07:11:08,PLACED,North
O06271,C824,2025-11-08 00:44:18,CANCELLED,East
O06272,C493,2025-08-14 13:19:49,SHIPPED,North
O06273,C590,2025-03-12 09:34:17,SHIPPED,West
O06274,C051,2024-12-12 08:36:22,DELIVERED,West
O06275,C685,2025-01-24 09:52:51,RETURNED,West
O06276,C698,2026-01-01 00:17:54,RETURNED,West
O06277,C155,2025-05-23 19:40:10,CANCELLED,East
O06278,C460,2025-07-22 18:51:12,CANCELLED,East
O06279,C530,2024-07-31 02:36:06,CANCELLED,East
O06280,C716,2025-05-25 08:39:30,CANCELLED,East
O06281,C900,2025-08-12 03:06:09,SHIPPED,North
O06282,C648,2024-09-08 21:34:59,CANCELLED,East
O06283,C678,2024-08-14 01:58:48,PLACED,West
O06284,C513,2025-06-18 22:41:40,CANCELLED,North
O06285,C850,2025-11-08 17:30:32,RETURNED,South
O06286,C589,2025-09-01 13:12:08,PLACED,East
O06287,Unknown,2026-05-16 01:52:45,DELIVERED,North
O06288,C425,2025-11-25 03:48:03,DELIVERED,South
O06289,C580,2025-03-28 18:28:58,DELIVERED,West
O06290,C682,2026-03-16 19:12:07,DELIVERED,South
O06291,C988,2025-01-10 19:48:29,CANCELLED,East
O06292,C303,2025-06-27 09:17:37,DELIVERED,North
O06293,C129,2024-09-16 08:23:07,SHIPPED,East
O06294,C483,2025-04-05 23:49:00,RETURNED,West
O06295,C289,2026-01-10 02:41:20,SHIPPED,East
O06296,C543,2025-11-04 03:15:36,SHIPPED,West
