product_id,title,product_description,rating,ratings_count,initial_price,discount,discount_amount,quantity,total_amount,currency,category,seller_name
18973790,Levis,Men Blue 512 Slim Tapered Fit Heavy Fade Jeans,4.3,54,5599,50.0,2799.5,1,5599,INR,jeans,Lev███tra███ In█████████td
21184968,HERE&NOW,Women Flared Heavy Fade Stretchable Jeans,4.6,111,2399,68.0,1631.32,1,2399,INR,jeans,Omn███ch ███ail███
18734380,Flying Machine,Men Black Slim Tapered Micheal Fit Stretchable Jeans,3.6,12,2599,50.0,1299.5,1,2599,INR,jeans,Ret███Net███
18736356,H&M,Women Blue Ripped Boyfriend Low Regular Jeans,3.8,40,2699,25.0,674.75,1,2699,INR,jeans,H &███Hen███ & █████████eta█████████████████████
18903148,Levis,Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,4.3,150,3899,20.0,779.8,1,3899,INR,jeans,Lev███tra███ In█████████td
18734006,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,4.3,42,2499,50.0,1249.5,1,2499,INR,jeans,Ret███Net███
18928362,AMERICAN EAGLE OUTFITTERS,Women Blue Skinny Fit Mildly Distressed Light Fade Jeans,4.1,9,4499,60.0,2699.4,1,4499,INR,jeans,Wes███ry ███din█████████d_M██████
18964420,American Bull,Men Blue Skinny Fit Light Fade Jeans,4.5,2,4299,62.0,2665.38,1,4299,INR,jeans,Bra███For███es
18734132,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,3.6,62,2499,61.0,1524.39,1,2499,INR,jeans,ARV███ LI███TYL█████████LIM██████
18973914,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Light Fade Stretchable Jeans,4.4,243,3799,60.0,2279.4,1,3799,INR,jeans,Lev███tra███ In█████████td
15049188,Roadster,Pink & Black Geometric Printed Basic Smocked Detail Jumpsuit,4.5,50,2099,60.0,1259.4,1,2099,INR,jumpsuit,Tru███t C███erc███
19841310,SHOWOFF,Women Solid Straight Red Kurta,4.0,4,1500,60.0,900.0,1,1500,INR,kurtas,
17760672,Cayman,Women Blue Ethnic Motifs Printed Kurta,4.0,11,1345,70.0,941.5,1,1345,INR,kurtas,
17656880,Vishudh,Women Blue Thread Work Straight Kurta,4.4,43,1499,43.0,644.57,1,1499,INR,kurtas,
22214714,Nehamta,Striped Mandarin Collar Kurta,3.7,10,1227,43.0,527.61,1,1227,INR,kurtas,Neh███a
16186258,Vishudh,Women Black Keyhole Neck Kurta,4.2,87,1799,79.0,1421.21,1,1799,INR,kurtas,Fla███tar███mme██████
22110424,VASTRADO,Ethnic Motifs Printed Mandarin Collar Pure Cotton Short Kurta,5.0,2,1199,55.0,659.45,1,1199,INR,kurtas,CRE███VE ███MEN█████████E L█████████
18637234,House of Pataudi,Women Blue & Silver-Toned Ethnic Motifs Yoke Design Kurta,4.2,85,2499,,,1,2499,INR,kurtas,
17627254,HERE&NOW,Women Blue Solid Pure Cotton Kurta,3.9,131,1599,70.0,1119.3,1,1599,INR,kurtas,
13562488,KSUT,Women Black & White Geometric Screen Print Mandarin Collar Pure Cotton Straight Kurta,4.3,95,1599,57.0,911.43,1,1599,INR,kurtas,
17644540,Libas,Women Pink & Golden Yoke Design  Kurta,4.2,364,2499,64.0,1599.36,1,2499,INR,kurtas,ZIV███ AP███EL █████████IMI██████
13506804,Ishin,Women Teal Embellished Anarkali Cotton Kurta,4.1,169,5199,54.0,2807.46,1,5199,INR,kurtas,
18637284,House of Pataudi,Women Ethnic Motifs Embroidered Anarkali Jashn Kurta,4.1,34,3999,,,1,3999,INR,kurtas,
19574714,Cayman,Women Black Floral Printed Woollen Kurta,4.3,17,5995,50.0,2997.5,1,5995,INR,kurtas,
19580226,DEVOILER,Men Coffee Brown Solid Kurta,4.7,7,2499,55.0,1374.45,1,2499,INR,kurtas,
19513786,Desi Mix,Women Sea Green Floral Printed Kurta,4.0,11,400,15.0,60.0,1,400,INR,kurtas,
12524816,HERE&NOW,Women Blue & Golden Ethnic Printed Straight Kurta,4.1,937,1199,,,1,1199,INR,kurtas,
12531668,INDYA,Women White & Pink Printed A-Line Layered Kurta,4.4,10,2900,55.0,1595.0,1,2900,INR,kurtas,
12418812,Indo Era,Women Black & White Bandhani Print Straight Kurta,3.7,22,1599,50.0,799.5,1,1599,INR,kurtas,
19688180,KALINI,Women Pink Floral Printed Keyhole Neck Floral Georgette Kurta,4.1,11,1499,47.0,704.53,1,1499,INR,kurtas,
19027402,Jompers,Men Mustard Yellow Ethnic Motifs Embroidered Mirror Work Pure Cotton Kurta with Pyjamas,4.5,6,3499,75.0,2624.25,1,3499,INR,kurta-sets,IND███ NE███E P█████████MIT███
18925432,Indo Era,Women Green Sequinned Kurta with Palazzos & With Dupatta,4.7,14,5399,74.0,3995.26,1,5399,INR,kurta-sets,ZEN███R B███D T█████████ PR███████████████
18997222,IRIDAA JAIPUR,Women Blue Beige Floral Printed Pure Cotton Kurta with Palazzos,2.3,3,3999,67.0,2679.33,1,3999,INR,kurta-sets,VAR███N V███AAS███
19027362,Jompers,Men Black Embroidered Chikankari Pure Cotton Kurta with Churidar,3.8,61,2499,55.0,1374.45,1,2499,INR,kurta-sets,IND███ NE███E -██████
18946592,Indian Virasat,Women Peach-Coloured Ethnic Motifs Printed Pure Cotton Kurta with Trousers,4.3,9,2999,72.0,2159.28,1,2999,INR,kurta-sets,Tra███ion███Exp█████████rat██████
19027352,Jompers,Men Green Ethnic Motifs Kurta with Churidar,4.2,104,2199,66.0,1451.34,1,2199,INR,kurta-sets,IND███ NE███E -██████
17754514,Indo Era,Women Purple Floral Embroidered Kurta with Trousers & With Dupatta,4.1,91,6799,75.0,5099.25,1,6799,INR,kurta-sets,ZEN███R B███D T█████████ PR███████████████
13781254,Sangria,Women Red & Golden Ethnic Motifs Printed Pure Cotton Kurta with Trousers,3.8,295,2199,,,1,2199,INR,kurta-sets,
13771276,Nayo,Women Green Printed Kurta with Palazzos & Dupatta,3.9,35,3999,70.0,2799.3,1,3999,INR,kurta-sets,
17754686,ADIVA,Girls Yellow Floral Printed Angrakha Gotta Patti Pure Cotton Kurti with Sharara,3.8,25,2999,67.0,2009.33,1,2999,INR,kurta-sets,
19027424,Jompers,Men Yellow Angrakha Kurta with Pyjamas,4.1,151,2199,66.0,1451.34,1,2199,INR,kurta-sets,IND███ NE███E P█████████MIT███
19027432,Jompers,Men Peach-Coloured Ethnic Motifs Embroidered Chikankari Dupion Silk Kurta with Pyjamas,4.4,35,2999,63.0,1889.37,1,2999,INR,kurta-sets,IND███ NE███E -██████
15189724,VASTRAMAY,Boys Gold-Toned Solid Silk Blend Regular Kurta With Pyjamas,4.2,62,1799,59.0,1061.41,1,1799,INR,kurta-sets,Vas███may███t. ██████
19027420,Jompers,Men Black Embroidered Mirror Work Kurta with Pyjamas,4.0,10,3499,75.0,2624.25,1,3499,INR,kurta-sets,IND███ NE███E P█████████MIT███
14325388,Anouk,Women Peach-Coloured Pure Cotton Ethnic Motifs Print Pleated Kurta with Palazzos,4.1,99,2899,,,1,2899,INR,kurta-sets,
17090208,Anouk,Women Maroon Solid V-Neck Straight Kurta with Trousers,4.3,100,3399,,,1,3399,INR,kurta-sets,Fla███ech███tai███
13446422,Biba,Women Cream-Coloured Motifs Print Panelled Cotton Kurta with Churidar & Dupatta,4.4,749,4995,50.0,2497.5,1,4995,INR,kurta-sets,Fla███tar███mme██████
22198236,MALHAAR,Geometric Print Mandarin Collar Top,3.7,6,2299,75.0,1724.25,1,2299,INR,kurtis,BED███E S███IES██████
2184914,SUGAR,Smudge Me Not Liquid Matte Lipstick with Vitamin E 4.5 ml - Greige Rage 11,4.3,76,499,13.0,64.87,1,499,INR,lipstick,VEL███TTE███FES█████████LTD███
16873660,Peter England,Men Maroon Cotton Track suits,3.9,22,1049,,,1,1049,INR,lounge-pants,Wes███ry ███din█████████d_M██████
18273822,Dreamz by Pantaloons,Women Grey & White Striped Cotton Lounge Shorts,4.5,15,499,2.0,9.98,1,499,INR,lounge-shorts,Wes███ry ███din█████████d_P████████████
13478370,Jack & Jones,Men Navy Blue Solid Polo Collar Lounge T-shirt,3.7,10,1199,10.0,119.9,1,1199,INR,lounge-tshirts,
22492614,U.S. Polo Assn.,Men Brand Logo Printed Pure Cotton Lightweight Lounge T-Shirt,4.2,19,699,5.0,34.95,1,699,INR,lounge-tshirts,ARV███ LI███TYL█████████LIM██████
13428018,ETC,Women Brown & Navy Blue Pure Cotton Striped Lounge T-Shirt,4.3,189,799,70.0,559.3,1,799,INR,lounge-tshirts,Tru███t C███erc███
19235554,ANNA CREATIONS,Gold-Plated Gold-Toned & Beaded A-Alphabet  Mangalsutra,3.8,16,899,,,1,899,INR,mangalsutra,ANN███NTE███ISE███
15898082,Bailey sells,Blue Printed Maxi Nightdress,4.6,5,1450,52.0,754.0,1,1450,INR,nightdress,Nav███Ent███ris███
22721938,Sweet Dreams,Khaki Floral Printed Pure Cotton Maxi Nightdress,4.8,5,999,40.0,399.6,1,999,INR,nightdress,
17832728,Dreamz by Pantaloons,Typography Printed T-shirt Nightdress,4.9,12,699,47.0,328.53,1,699,INR,nightdress,
20441812,Kanvin,Women Black Solid Maxi Nightdress,3.6,5,2499,50.0,1249.5,1,2499,INR,nightdress,
17288308,KID1,Girls Navy Blue & Pink Printed Pure Cotton Night suit,4.0,16,1499,40.0,599.6,1,1499,INR,night-suits,
18209958,Sweet Dreams,Men Black Solid Casual Night suit,4.1,13,2099,44.0,923.56,1,2099,INR,night-suits,
15973760,Zoom Minimondo,Unisex Kids Magenta & Blue Pure Cotton Night suit,4.8,10,1299,69.0,896.31,1,1299,INR,night-suits,KCJ███RKE███G P█████████MIT███
16512022,MASQ,Men Pack Of 3 Solid 4-Ply Reusable Pure Cotton Cloth Masks,4.5,35,447,50.0,223.5,1,447,INR,outdoor-masks,Q-ONE
17359602,Swiss Design,Pack Of 20 Assorted 5-Ply Anti-Pollution N95 Masks,3.0,2,1500,85.0,1275.0,1,1500,INR,outdoor-masks,HOU███OF ███NDS█████████LLP███
15749326,W,Women Maroon Solid Crinkled Effect Cropped Ethnic Pure Cotton Palazzos,3.6,24,1499,65.0,974.35,1,1499,INR,palazzos,Esh███ox ███mme█████████td
17309754,Clora Creation,Women Red Rayon Palazzos,3.9,61,899,45.0,404.55,1,899,INR,palazzos,Clo███Cre███on
17361920,Indo Era,Women Navy Blue Solid Straight Palazzos,4.2,23,1799,69.0,1241.31,1,1799,INR,palazzos,ZEN███R B███D T█████████ PR███████████████
17307424,Clora Creation,Women Set of 2 Multi Palazzos,4.0,3,2399,59.0,1415.41,1,2399,INR,palazzos,Clo███Cre███on
17321108,TAG 7,Women Maroon Hem Design Flared Fit Palazzos,3.6,19,1579,65.0,1026.35,1,1579,INR,palazzos,GEN███TIO███
17288460,Cutiekins,Girls Off White Solid Knitted Linen Palazzos,4.2,26,1099,59.0,648.41,1,1099,INR,palazzos,CUT███INS███IVA█████████D
17309774,Clora Creation,Women Pack Of 2 Navy Blue & White Knitted Palazzos,3.8,6,1999,60.0,1199.4,1,1999,INR,palazzos,Clo███Cre███on
15114984,Go Colors,Women White Ethnic Palazzos,4.0,53,899,,,1,899,INR,palazzos,GO ███HIO███IND█████████ED
15782402,BEARDO,Beardo Set of God Father & Dark Side Eau De Parfum 100 ml Each,4.4,153,2700,68.0,1836.0,1,2700,INR,perfume-and-body-mist,Omn███ch ███ail███
15715190,Salona Bichona,Set Of 2 White & Pink Floral Printed Pure Cotton Pillow Covers,3.7,12,499,50.0,249.5,1,499,INR,pillow-covers,SAL███ BI███NA █████████DIA██████████████████
15720606,Rubans,Gold-Plated Contemporary Boho Finger Ring,3.5,6,1890,74.0,1398.6,1,1890,INR,ring,AK ███erp███es
15294314,Zaveri Pearls,Set of 2 Rose Gold Plated CZ-Studded Contemporary Rings,4.4,27,1995,82.0,1635.9,1,1995,INR,ring,ZAV███ PE███S
16254760,Zaveri Pearls,Set Of 3 Gold-Plated White & Green Kundan-Studded & Beaded Meenakari Finger Rings,4.2,504,2250,81.0,1822.5,1,2250,INR,ring,
10018911,SEJ by Nisha Gupta,Multicoloured Printed Table Runner,4.5,13,1849,70.0,1294.3,1,1849,INR,runners,SEJ███RNI███NGS█████████LIM██████
15679734,John Karsun,Men Black Comfort Sandals,2.7,10,3649,81.0,2955.69,1,3649,INR,sandals,KAR███ OV███EAS███
10044165,Coolers,Men Black Solid Sandals,4.2,18,799,,,1,799,INR,sandals,LIB███Y S███S L█████████
17696210,Yellow Bee,Boys White & Black Comfort Sandals,4.0,15,499,15.0,74.85,1,499,INR,sandals,Fre███Foc███Con█████████duc███████████████
12932560,Eego Italy,Men Tan Brown Shoe-Style Sandals,3.5,6,2999,67.0,2009.33,1,2999,INR,sandals,Gur███ers███
19183770,Crocs,Unisex Multicoloured Classic Spray Dye Croslite Clogs,4.1,21,3295,20.0,659.0,1,3295,INR,sandals,Fla███ech███tai███
18949542,Red Chief,Men Tan & Black Leather Comfort Sandals,4.3,32,3099,50.0,1549.5,1,3099,INR,sandals,Lea███ Gl███l P█████████
15725544,SALWAR STUDIO,Women Navy Blue & Green Printed Padded Cotton Readymade Saree Blouse,4.1,12,3555,49.0,1741.95,1,3555,INR,saree-blouse,OM ███THI███
14654046,SALWAR STUDIO,Women Silver-Coloured Embroidered Readymade Saree Blouse,4.4,12,4995,56.0,2797.2,1,4995,INR,saree-blouse,OM ███THI███
19698082,Mitera,Women Cream-Coloured & Green Floral Silk Blend Banarasi Saree,3.5,6,2599,68.0,1767.32,1,2599,INR,sarees,
17314272,Saree mall,Mint Green & Gold Solid Linen Blend Taant Sarees,3.4,12,4799,73.0,3503.27,1,4799,INR,sarees,
21425266,Satrani,Woven Design Zari Banarasi Saree,3.6,242,4699,74.0,3477.26,1,4699,INR,sarees,
18462146,KALINI,Women Navy Blue Sarees,3.4,10,1599,60.0,959.4,1,1599,INR,sarees,
18465340,Silk Land,Beige & Orange Floral Printed Pure Cotton Jamdani Saree,4.1,15,4125,70.0,2887.5,1,4125,INR,sarees,
17292364,Mitera,Mustard & Gold-Toned Striped Zari Leheriya Saree,4.0,18,4199,76.0,3191.24,1,4199,INR,sarees,AAR███LIF███YLE█████████LIM██████
17292330,Mitera,Maroon & Beige Floral Pochampally Saree,3.8,11,4599,76.0,3495.24,1,4599,INR,sarees,AAR███LIF███YLE█████████LIM██████
16287654,Saree mall,Navy Blue Floral Linen Blend Banarasi Saree,4.1,359,4099,75.0,3074.25,1,4099,INR,sarees,AAR███LIF███YLE█████████LIM████████████
16287830,Saree mall,Black Floral Linen Blend Banarasi Saree,4.2,12,4099,76.0,3115.24,1,4099,INR,sarees,AAR███LIF███YLE█████████LIM██████
16287764,Saree mall,Purple Silk Cotton Banarasi Saree,4.1,129,4799,72.0,3455.28,1,4799,INR,sarees,AAR███LIF███YLE█████████LIM██████
14975360,KALINI,Yellow & Green Ethnic Motifs Fusion Saree,3.9,1194,2396,75.0,1797.0,1,2396,INR,sarees,VB ███ort███
19823504,VAIRAGEE,Black Embellished Sequinned Celebrity Saree,4.2,19,9995,83.0,8295.85,1,9995,INR,sarees,Viv███ In███nat██████
16293500,BELLEZIYA,Women Blue & White Printed Scarf,4.3,3,1249,65.0,811.85,1,1249,INR,scarves,BEA███ LI███TYL█████████
16293432,BELLEZIYA,Women Blue & White Tie & Dye Dyed Scarf,4.7,6,1499,65.0,974.35,1,1499,INR,scarves,BEA███ LI███TYL█████████
14487194,Lotus Botanicals,Ginger Root Dandruff-Control Shampoo with Tea Tree Oil 300 ml,4.0,45,495,50.0,247.5,1,495,INR,shampoo-and-conditioner,Sup███om ███
14472340,Earth Rhythm,Milk Protein Shampoo Bar  80g,4.1,21,379,25.0,94.75,1,379,INR,shampoo-and-conditioner,EAR███RHY███ PR█████████ITE███
16779444,FIXDERMA COSMETIC LABORATORIES,Women Strengthening Hair Conditioner - 300ml,4.8,5,1250,,,1,1250,INR,shampoo-and-conditioner,Fix███ma ███ia █████████
15880308,Sirona,Aloevera Post Shave Gel & Twin Blade Disposable Razor Combo,4.9,7,294,3.0,8.82,1,294,INR,shaving-essentials,Sir███ Hy███ne █████████imi██████
17332192,KISAH,Men Beige & Green Woven-Design Sherwani Set,4.3,3,13099,62.0,8121.38,1,13099,INR,sherwani,Kis███App███ls █████████imi██████
17332220,KISAH,Men Cream-coloured & Grey Printed Cotton Sherwani Set,3.8,8,16199,61.0,9881.39,1,16199,INR,sherwani,Kis███App███ls █████████imi██████
18719236,SPYKAR,Men Blue Slim Fit Faded Casual Shirt,2.9,12,2999,50.0,1499.5,1,2999,INR,shirts,SPY███ LI███TYL█████████E L█████████
18960048,The Indian Garage Co,Men White & Beige Striped Casual Shirt,4.2,128,1749,74.0,1294.26,1,1749,INR,shirts,Tru███t C███erc███
18960188,The Indian Garage Co,Men White & Charcoal Grey Printed Cotton Casual Shirt,4.4,35,1749,74.0,1294.26,1,1749,INR,shirts,THE███DIA███ARA█████████
18960016,The Indian Garage Co,Men Cream-Coloured Solid Casual Shirt,4.0,102,1749,74.0,1294.26,1,1749,INR,shirts,THE███DIA███ARA█████████
18996778,U.S. Polo Assn.,U S Polo Assn Men Blue Gingham Checks Patch Pocket Checked Casual Shirt,4.2,10,2599,50.0,1299.5,1,2599,INR,shirts,Sup███om ███
18996772,U.S. Polo Assn.,U S Polo Assn Men Coral and Blue Striped 100% Cotton Casual Shirt,4.9,10,2799,50.0,1399.5,1,2799,INR,shirts,ARV███ LI███TYL█████████LIM██████
18960086,The Indian Garage Co,Men Green Slim Fit Horizontal Stripes Casual Shirt,4.5,23,1749,72.0,1259.28,1,1749,INR,shirts,THE███DIA███ARA█████████Y -██████
18960098,The Indian Garage Co,Men Black & White Printed Casual Cotton Shirt,3.8,5,1749,76.0,1329.24,1,1749,INR,shirts,Tru███t C███erc███
18971858,Sztori,Men Plus Size Printed Casual Shirt,4.0,43,2699,74.0,1997.26,1,2699,INR,shirts,Sup███om ███
17304036,SPYKAR,Men Red and Navy Blue Tartan Checked Pure Cotton Slim Fit Casual Shirt,4.0,26,2199,60.0,1319.4,1,2199,INR,shirts,
17377642,Roadster,The  Lifestyle Co Men Navy Blue Checked Pure Cotton Casual Shirt,4.0,94,1499,50.0,749.5,1,1499,INR,shirts,
18463946,Lee,Men Pink Slim Fit Tartan Checks Checked Casual Shirt,4.5,15,2399,50.0,1199.5,1,2399,INR,shirts,
13621622,U.S. Polo Assn.,Men Blue Regular Fit Printed Casual Shirt,4.4,41,2399,,,1,2399,INR,shirts,
13480184,Flying Machine,Men White & Grey Regular Fit Printed Casual Shirt,3.7,25,1699,,,1,1699,INR,shirts,
17719808,Louis Philippe Jeans,Men Green & White Slim Fit Tartan Checked Pure Cotton Casual Shirt,4.5,18,2199,31.0,681.69,1,2199,INR,shirts,
18759238,HERE&NOW,Women Yellow And Black Polka Dot Printed Casual Shirt,4.3,32,1399,47.0,657.53,1,1399,INR,shirts,Omn███ch ███ail███
20394602,Cantabil,Men Black Solid Cotton Formal Shirt,4.4,38,1999,60.0,1199.4,1,1999,INR,shirts,
13672974,WROGN,Men White & Red Regular Fit Checked Casual Shirt,4.1,250,2599,55.0,1429.45,1,2599,INR,shirts,
13694492,Ecentric,Men Cream-Coloured Slim Fit Eco-Friendly Hemp Casual Sustainable Shirt,4.5,22,2499,35.0,874.65,1,2499,INR,shirts,Ece███ic ███ia █████████
21388884,French Connection,Slim Fit Striped Cotton Casual Shirt,4.3,58,2199,70.0,1539.3,1,2199,INR,shirts,
13681812,Ecentric,Men Blue Slim Fit Solid Eco-Friendly Hemp Casual Sustainable Shirt,4.0,5,2499,35.0,874.65,1,2499,INR,shirts,Ece███ic ███ia █████████
21396820,Jack & Jones,Men Slim Fit Printed Casual Shirt,4.4,15,3499,65.0,2274.35,1,3499,INR,shirts,
16042682,Nautica,Men Navy Blue Printed Casual Shirt,4.2,15,3599,50.0,1799.5,1,3599,INR,shirts,SAN███ETA███ PV██████
14519404,The Indian Garage Co,Men Khaki Casual Shirt,3.9,117,1749,74.0,1294.26,1,1749,INR,shirts,Tru███t C███erc███
18996754,U.S. Polo Assn.,U S Polo Assn Men Brown Tartan Checks Checked Pure Cotton Casual Shirt,4.1,9,2599,50.0,1299.5,1,2599,INR,shirts,ARV███ LI███TYL█████████LIM██████
18927466,U.S. Polo Assn.,U S Polo Assn Men Blue Casual Shirt,4.0,69,2299,50.0,1149.5,1,2299,INR,shirts,ARV███ LI███TYL█████████LIM██████
17296250,CAVIO,Boys Green & Black Colourblocked Casual Shirt,4.3,20,1290,33.0,425.7,1,1290,INR,shirts,Pun███ Ap███els█████████
17280264,HIGHLANDER,Men Sea Green & Pink Slim Fit Printed Cotton Casual Shirt,4.2,1246,1199,59.0,707.41,1,1199,INR,shirts,Fla███tar███mme██████
17355950,Mast & Harbour,Men Coral Orange Solid Pure Cotton Casual Shirt,4.0,78,1999,74.0,1479.26,1,1999,INR,shirts,Tru███m R███il
17313694,JAINISH,Men Coral Solid Classic Cotton Formal Shirt,3.0,5,1999,71.0,1419.29,1,1999,INR,shirts,IND███ NE███E P█████████MIT███
17356740,Mast & Harbour,Men Navy Blue Pure Cotton Striped Casual Shirt,3.9,99,1899,73.0,1386.27,1,1899,INR,shirts,Tru███m R███il
17363588,JAINISH,Men Navy Blue & White Printed Formal Shirt,3.8,4,1499,70.0,1049.3,1,1499,INR,shirts,IND███ NE███E P█████████MIT███
17307612,Louis Philippe Jeans,Men Blue Slim Fit Checked Casual Cotton Shirt,4.3,23,2199,30.0,659.7,1,2199,INR,shirts,Ret███Net███
17345842,JC Collection,Women Blue Abstract Printed Casual Shirt,4.1,12,3499,45.0,1574.55,1,3499,INR,shirts,Sup███om ███
17322090,JAINISH,Men Grey Classic Pure Cotton Formal Shirt,3.3,18,1399,61.0,853.39,1,1399,INR,shirts,IND███ NE███E P█████████MIT███
17354282,JAINISH,Men Navy Blue Classic Formal Shirt,4.0,23,999,45.0,449.55,1,999,INR,shirts,IND███ NE███E P█████████MIT███
17278954,KETCH,Men Grey Solid Slim Fit Cotton Casual Shirt,4.0,79,1249,62.0,774.38,1,1249,INR,shirts,Sup███om ███
17289046,Roadster,The  Lifestyle Co. Women Pure Cotton Puff Sleeves Casual Shirt,3.7,23,1699,57.0,968.43,1,1699,INR,shirts,STR███LIN███PPA█████████ATE█████████
17327438,Dream of Glory Inc,Men Pack Of 2 Black & White Casual Shirt,2.8,6,4398,58.0,2550.84,1,4398,INR,shirts,OPE███CLO███NG █████████
17300314,John Pride,Plus Size Olive Green Casual Cotton Shirt,3.8,11,1899,55.0,1044.45,1,1899,INR,shirts,Blo███Exi███riv█████████ed
17307656,SIMON CARTER LONDON,Men White Slim Fit Floral Printed Casual Shirt,4.6,5,2799,60.0,1679.4,1,2799,INR,shirts,Wes███ry ███din█████████d_M██████
17313630,JAINISH,Men Blue Classic Formal Shirt,4.1,68,1999,71.0,1419.29,1,1999,INR,shirts,IND███ NE███E P█████████MIT███
17342230,Pepe Jeans,Boys White Printed Casual Shirt,4.3,6,1599,55.0,879.45,1,1599,INR,shirts,Vis███ St███
17331296,Fabindia,Men Blue Stripes Striped Cotton Casual Shirt,4.4,5,1699,,,1,1699,INR,shirts,FAB███IA ███ITE███
17345374,Pepe Jeans,Men Blue Printed Cotton Casual Shirt,4.0,34,2499,60.0,1499.4,1,2499,INR,shirts,Vis███ St███
17355884,Mast & Harbour,Men Green & Navy Blue Checked Pure Cotton Casual Shirt,4.1,167,1999,65.0,1299.35,1,1999,INR,shirts,PRE███R A███REL███
17322122,JAINISH,Men Blue & White Classic Printed Formal Shirt,4.0,2,1599,70.0,1119.3,1,1599,INR,shirts,IND███ NE███E P█████████MIT███
17293106,DressBerry,Women Pink & White Slim Fit Floral Printed Casual Shirt,4.2,622,1599,59.0,943.41,1,1599,INR,shirts,Pat███a H███e
17342236,Pepe Jeans,Boys Yellow & Blue Cotton Checked Casual Shirt,4.4,16,1599,55.0,879.45,1,1599,INR,shirts,Vis███ St███
17322136,JAINISH,Men Blue Classic Pure Cotton Formal Shirt,4.0,5,1399,61.0,853.39,1,1399,INR,shirts,IND███ NE███E P█████████MIT███
17375000,ColorPlus,Men Red Printed Casual Shirt,4.5,15,2399,30.0,719.7,1,2399,INR,shirts,Ray███d L███ted███
17355886,Mast & Harbour,Men Regular Fit Tartan Checks Casual Shirt,3.8,31,1999,75.0,1499.25,1,1999,INR,shirts,Tru███m R███il
18045128,Gini and Jony,Boys Blue Classic Floral Printed Casual Shirt,3.5,6,1149,48.0,551.52,1,1149,INR,shirts,Gin███ Jo███Ltd███
17289100,Roadster,The  Life Co. Spread Collar Pure Cotton Casual Shirt,4.3,7,1899,55.0,1044.45,1,1899,INR,shirts,STR███LIN███PPA█████████ATE█████████
17313676,JAINISH,Men Burgundy Classic Smart Slim Fit Formal Shirt,4.0,11,1499,61.0,914.39,1,1499,INR,shirts,IND███ NE███E P█████████MIT███
17302022,Pantaloons Junior,Boys Blue Solid Cotton Casual Shirt,4.4,77,799,14.0,111.86,1,799,INR,shirts,Wes███ry ███din█████████d_P████████████
17313952,KETCH,Men Navy Blue & Red Slim Fit Checked Casual Shirt,3.9,101,999,55.0,549.45,1,999,INR,shirts,Sup███om ███
17352294,Mast & Harbour,Men Black Solid Slim Fit Cotton Linen Casual Shirt,4.0,195,2099,63.0,1322.37,1,2099,INR,shirts,Tru███m R███il
22326558,Dennis Lingo,Spread Collar Slim Fit Tartan Checked Pure Cotton Casual Shirt,3.3,26,2499,76.0,1899.24,1,2499,INR,shirts,Men███Bra███Tec█████████ Pr███████████████
18960146,The Indian Garage Co,Men Dusty Pink Printed Casual Cotton Shirt,4.0,61,1749,74.0,1294.26,1,1749,INR,shirts,THE███DIA███ARA█████████
18970712,Tommy Hilfiger,Boys Corduroy Casual Shirt,4.5,10,3299,40.0,1319.6,1,3299,INR,shirts,PVH███VIN███ASH█████████TE ███████████████
18960126,The Indian Garage Co,Men Peach-Coloured Printed Casual Cotton Shirt,4.1,21,1749,74.0,1294.26,1,1749,INR,shirts,Tru███t C███erc███
18960118,The Indian Garage Co,Men Rust Orange Floral Print Cotton Casual Shirt,3.9,12,1749,71.0,1241.79,1,1749,INR,shirts,Tru███t C███erc███
18970848,Tommy Hilfiger,Boys Green & Blue Tartan Checks Pure Cotton Casual Shirt,4.6,14,2799,40.0,1119.6,1,2799,INR,shirts,PVH███VIN███ASH█████████TE ███████████████
18969276,Ruhaans,Women Black Classic Casual Shirt,4.1,14,1399,54.0,755.46,1,1399,INR,shirts,SHI███BOA███RAD█████████
18946970,YOVISH,Men Charcoal Smart Slim Fit Casual Shirt,3.8,4,3499,,,1,3499,INR,shirts,AV ███cra███
18959846,bigbanana,Men Olive Green Classic Tartan Checks Casual Plus Size Shirt,3.5,11,2399,62.0,1487.38,1,2399,INR,shirts,DON███N A███REL█████████ LI██████
13692666,M&H Our Water,Men Blue Sustainable Casual Shirt,3.7,51,1899,50.0,949.5,1,1899,INR,shirts,
13692652,M&H Our Water,Men Rust Brown & Off-White Slim Fit Checked Sustainable Casual Shirt,4.2,78,2499,,,1,2499,INR,shirts,
13768790,Nautica,Men Blue & White Slim Fit Printed Smart Casual Shirt,4.3,40,3299,50.0,1649.5,1,3299,INR,shirts,
13453254,DENNISON,Men Mauve Smart Slim Fit Solid Cotton Linen Casual Shirt,4.6,7,2199,74.0,1627.26,1,2199,INR,shirts,
18450788,Nautica,Men Teal Blue And White Slim Fit Micro Checked Pure Cotton Casual Shirt,4.3,118,4299,,,1,4299,INR,shirts,
18690268,Dennis Lingo,Men Slim Fit Tropical Casual Shirt,4.6,5,1999,80.0,1599.2,1,1999,INR,shirts,
